"annotation_id","annotator","created_at","id","img","kp-1","lead_time","pitch","updated_at"
8643,"5","2025-01-16T13:28:42.158252Z",20383,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3242_a81ygl2tfvu8s_107x67_frame_136.png","[{""x"":38.08988764044944,""y"":32.15980024968789,""width"":0.22471910112359553,""keypointlabels"":[""25""],""original_width"":1280,""original_height"":720},{""x"":52.69662921348315,""y"":39.750312109862676,""width"":0.22471910112359553,""keypointlabels"":[""26""],""original_width"":1280,""original_height"":720},{""x"":77.07865168539327,""y"":52.9338327091136,""width"":0.22471910112359553,""keypointlabels"":[""27""],""original_width"":1280,""original_height"":720},{""x"":75.84269662921348,""y"":42.54681647940075,""width"":0.22471910112359553,""keypointlabels"":[""29""],""original_width"":1280,""original_height"":720},{""x"":54.831460674157306,""y"":47.340823970037455,""width"":0.22471910112359553,""keypointlabels"":[""24""],""original_width"":1280,""original_height"":720},{""x"":72.69662921348315,""y"":34.157303370786515,""width"":0.22471910112359553,""keypointlabels"":[""30""],""original_width"":1280,""original_height"":720},{""x"":52.359550561797754,""y"":22.37203495630462,""width"":0.22471910112359553,""keypointlabels"":[""32""],""original_width"":1280,""original_height"":720},{""x"":66.62921348314606,""y"":26.766541822721596,""width"":0.22471910112359553,""keypointlabels"":[""33""],""original_width"":1280,""original_height"":720},{""x"":82.02247191011236,""y"":31.760299625468164,""width"":0.22471910112359553,""keypointlabels"":[""34""],""original_width"":1280,""original_height"":720},{""x"":91.46067415730337,""y"":35.15605493133583,""width"":0.22471910112359553,""keypointlabels"":[""35""],""original_width"":1280,""original_height"":720}]",63.467,"[{""x"":0,""y"":21.57303370786517,""width"":99.66292134831458,""height"":78.30212234706615,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-16T13:28:42.158305Z"
8644,"5","2025-01-16T13:29:54.075734Z",20384,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3242_a81ygl2tfvu8s_107x67_frame_137.png","[{""x"":37.640449438202246,""y"":32.15980024968789,""width"":0.22471910112359553,""keypointlabels"":[""25""],""original_width"":1280,""original_height"":720},{""x"":52.47191011235955,""y"":39.95006242197253,""width"":0.22471910112359553,""keypointlabels"":[""26""],""original_width"":1280,""original_height"":720},{""x"":76.85393258426966,""y"":52.734082397003746,""width"":0.22471910112359553,""keypointlabels"":[""27""],""original_width"":1280,""original_height"":720},{""x"":75.73033707865169,""y"":42.34706616729088,""width"":0.22471910112359553,""keypointlabels"":[""29""],""original_width"":1280,""original_height"":720},{""x"":54.719101123595514,""y"":47.340823970037455,""width"":0.22471910112359553,""keypointlabels"":[""24""],""original_width"":1280,""original_height"":720},{""x"":72.69662921348315,""y"":33.95755305867665,""width"":0.22471910112359553,""keypointlabels"":[""30""],""original_width"":1280,""original_height"":720},{""x"":52.02247191011236,""y"":22.172284644194757,""width"":0.22471910112359553,""keypointlabels"":[""32""],""original_width"":1280,""original_height"":720},{""x"":66.40449438202248,""y"":26.96629213483146,""width"":0.22471910112359553,""keypointlabels"":[""33""],""original_width"":1280,""original_height"":720},{""x"":81.79775280898876,""y"":31.960049937578027,""width"":0.22471910112359553,""keypointlabels"":[""34""],""original_width"":1280,""original_height"":720},{""x"":91.23595505617978,""y"":34.95630461922597,""width"":0.22471910112359553,""keypointlabels"":[""35""],""original_width"":1280,""original_height"":720}]",64.52199999999999,"[{""x"":0.11235955056179776,""y"":20.973782771535586,""width"":99.55056179775272,""height"":78.30212234706615,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-16T13:29:54.075771Z"
8645,"5","2025-01-16T13:31:11.683457Z",20385,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3242_a81ygl2tfvu8s_107x67_frame_138.png","[{""x"":37.41573033707865,""y"":31.960049937578027,""width"":0.22471910112359553,""keypointlabels"":[""25""],""original_width"":1280,""original_height"":720},{""x"":52.359550561797754,""y"":39.95006242197253,""width"":0.22471910112359553,""keypointlabels"":[""26""],""original_width"":1280,""original_height"":720},{""x"":76.51685393258427,""y"":52.734082397003746,""width"":0.22471910112359553,""keypointlabels"":[""27""],""original_width"":1280,""original_height"":720},{""x"":75.3932584269663,""y"":42.34706616729088,""width"":0.22471910112359553,""keypointlabels"":[""29""],""original_width"":1280,""original_height"":720},{""x"":54.26966292134831,""y"":47.14107365792759,""width"":0.22471910112359553,""keypointlabels"":[""24""],""original_width"":1280,""original_height"":720},{""x"":72.47191011235955,""y"":33.95755305867665,""width"":0.22471910112359553,""keypointlabels"":[""30""],""original_width"":1280,""original_height"":720},{""x"":51.91011235955055,""y"":22.37203495630462,""width"":0.22471910112359553,""keypointlabels"":[""32""],""original_width"":1280,""original_height"":720},{""x"":66.40449438202248,""y"":26.766541822721596,""width"":0.22471910112359553,""keypointlabels"":[""33""],""original_width"":1280,""original_height"":720},{""x"":81.68539325842697,""y"":31.760299625468164,""width"":0.22471910112359553,""keypointlabels"":[""34""],""original_width"":1280,""original_height"":720},{""x"":91.01123595505618,""y"":35.15605493133583,""width"":0.22471910112359553,""keypointlabels"":[""35""],""original_width"":1280,""original_height"":720}]",66.155,"[{""x"":0.22471910112359553,""y"":21.57303370786517,""width"":99.43820224719097,""height"":77.90262172284643,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-16T13:31:11.683493Z"
8646,"5","2025-01-16T13:32:29.259484Z",20386,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3242_a81ygl2tfvu8s_107x67_frame_139.png","[{""x"":37.30337078651685,""y"":32.15980024968789,""width"":0.22471910112359553,""keypointlabels"":[""25""],""original_width"":1280,""original_height"":720},{""x"":52.24719101123596,""y"":39.95006242197253,""width"":0.22471910112359553,""keypointlabels"":[""26""],""original_width"":1280,""original_height"":720},{""x"":76.51685393258427,""y"":52.734082397003746,""width"":0.22471910112359553,""keypointlabels"":[""27""],""original_width"":1280,""original_height"":720},{""x"":75.3932584269663,""y"":42.34706616729088,""width"":0.22471910112359553,""keypointlabels"":[""29""],""original_width"":1280,""original_height"":720},{""x"":54.71910112359551,""y"":47.54057428214731,""width"":0.22471910112359553,""keypointlabels"":[""24""],""original_width"":1280,""original_height"":720},{""x"":72.35955056179775,""y"":33.95755305867665,""width"":0.22471910112359553,""keypointlabels"":[""30""],""original_width"":1280,""original_height"":720},{""x"":51.79775280898876,""y"":22.172284644194757,""width"":0.22471910112359553,""keypointlabels"":[""32""],""original_width"":1280,""original_height"":720},{""x"":66.40449438202248,""y"":26.96629213483146,""width"":0.22471910112359553,""keypointlabels"":[""33""],""original_width"":1280,""original_height"":720},{""x"":81.68539325842697,""y"":31.960049937578027,""width"":0.22471910112359553,""keypointlabels"":[""34""],""original_width"":1280,""original_height"":720},{""x"":91.01123595505618,""y"":35.15605493133583,""width"":0.22471910112359553,""keypointlabels"":[""35""],""original_width"":1280,""original_height"":720}]",70.61500000000001,"[{""x"":0.11235955056179776,""y"":21.573033707865168,""width"":99.55056179775272,""height"":77.70287141073656,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-16T13:32:29.259517Z"
8647,"5","2025-01-16T13:33:30.388458Z",20387,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3242_a81ygl2tfvu8s_107x67_frame_140.png","[{""x"":37.30337078651685,""y"":32.15980024968789,""width"":0.22471910112359553,""keypointlabels"":[""25""],""original_width"":1280,""original_height"":720},{""x"":52.13483146067416,""y"":39.750312109862676,""width"":0.22471910112359553,""keypointlabels"":[""26""],""original_width"":1280,""original_height"":720},{""x"":76.51685393258427,""y"":52.734082397003746,""width"":0.22471910112359553,""keypointlabels"":[""27""],""original_width"":1280,""original_height"":720},{""x"":75.3932584269663,""y"":42.34706616729088,""width"":0.22471910112359553,""keypointlabels"":[""29""],""original_width"":1280,""original_height"":720},{""x"":54.606741573033716,""y"":47.14107365792759,""width"":0.22471910112359553,""keypointlabels"":[""24""],""original_width"":1280,""original_height"":720},{""x"":72.35955056179775,""y"":33.95755305867665,""width"":0.22471910112359553,""keypointlabels"":[""30""],""original_width"":1280,""original_height"":720},{""x"":51.79775280898876,""y"":21.972534332084894,""width"":0.22471910112359553,""keypointlabels"":[""32""],""original_width"":1280,""original_height"":720},{""x"":66.17977528089888,""y"":26.766541822721596,""width"":0.22471910112359553,""keypointlabels"":[""33""],""original_width"":1280,""original_height"":720},{""x"":81.68539325842697,""y"":31.760299625468164,""width"":0.22471910112359553,""keypointlabels"":[""34""],""original_width"":1280,""original_height"":720},{""x"":90.89887640449437,""y"":35.15605493133583,""width"":0.22471910112359553,""keypointlabels"":[""35""],""original_width"":1280,""original_height"":720}]",67.471,"[{""x"":0.11235955056179776,""y"":21.173533083645445,""width"":99.55056179775276,""height"":78.10237203495629,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-22T10:47:11.653534Z"
8648,"5","2025-01-16T13:34:42.886589Z",20388,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3242_a81ygl2tfvu8s_107x67_frame_141.png","[{""x"":37.19101123595506,""y"":31.960049937578027,""width"":0.22471910112359553,""keypointlabels"":[""25""],""original_width"":1280,""original_height"":720},{""x"":52.24719101123596,""y"":39.750312109862676,""width"":0.22471910112359553,""keypointlabels"":[""26""],""original_width"":1280,""original_height"":720},{""x"":76.40449438202246,""y"":52.734082397003746,""width"":0.22471910112359553,""keypointlabels"":[""27""],""original_width"":1280,""original_height"":720},{""x"":75.3932584269663,""y"":42.14731585518102,""width"":0.22471910112359553,""keypointlabels"":[""29""],""original_width"":1280,""original_height"":720},{""x"":54.26966292134831,""y"":47.14107365792759,""width"":0.22471910112359553,""keypointlabels"":[""24""],""original_width"":1280,""original_height"":720},{""x"":72.24719101123596,""y"":33.95755305867665,""width"":0.22471910112359553,""keypointlabels"":[""30""],""original_width"":1280,""original_height"":720},{""x"":51.91011235955057,""y"":22.172284644194757,""width"":0.22471910112359553,""keypointlabels"":[""32""],""original_width"":1280,""original_height"":720},{""x"":66.51685393258427,""y"":26.566791510611736,""width"":0.22471910112359553,""keypointlabels"":[""33""],""original_width"":1280,""original_height"":720},{""x"":81.68539325842697,""y"":31.760299625468164,""width"":0.22471910112359553,""keypointlabels"":[""34""],""original_width"":1280,""original_height"":720},{""x"":91.01123595505618,""y"":35.15605493133583,""width"":0.22471910112359553,""keypointlabels"":[""35""],""original_width"":1280,""original_height"":720}]",66.119,"[{""x"":0.11235955056179776,""y"":21.37328339575531,""width"":99.66292134831458,""height"":78.30212234706615,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-16T13:34:42.886622Z"
8649,"5","2025-01-16T13:35:50.408877Z",20389,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3242_a81ygl2tfvu8s_107x67_frame_142.png","[{""x"":37.30337078651685,""y"":31.960049937578027,""width"":0.22471910112359553,""keypointlabels"":[""25""],""original_width"":1280,""original_height"":720},{""x"":52.359550561797754,""y"":39.550561797752806,""width"":0.22471910112359553,""keypointlabels"":[""26""],""original_width"":1280,""original_height"":720},{""x"":76.74157303370787,""y"":52.53433208489389,""width"":0.22471910112359553,""keypointlabels"":[""27""],""original_width"":1280,""original_height"":720},{""x"":75.61797752808988,""y"":42.34706616729088,""width"":0.22471910112359553,""keypointlabels"":[""29""],""original_width"":1280,""original_height"":720},{""x"":54.606741573033716,""y"":47.340823970037455,""width"":0.22471910112359553,""keypointlabels"":[""24""],""original_width"":1280,""original_height"":720},{""x"":72.47191011235955,""y"":33.75780274656679,""width"":0.22471910112359553,""keypointlabels"":[""30""],""original_width"":1280,""original_height"":720},{""x"":51.91011235955057,""y"":21.972534332084894,""width"":0.22471910112359553,""keypointlabels"":[""32""],""original_width"":1280,""original_height"":720},{""x"":66.40449438202248,""y"":26.766541822721596,""width"":0.22471910112359553,""keypointlabels"":[""33""],""original_width"":1280,""original_height"":720},{""x"":81.79775280898876,""y"":31.760299625468164,""width"":0.22471910112359553,""keypointlabels"":[""34""],""original_width"":1280,""original_height"":720},{""x"":91.12359550561798,""y"":34.95630461922597,""width"":0.22471910112359553,""keypointlabels"":[""35""],""original_width"":1280,""original_height"":720}]",60.211,"[{""x"":0.33707865168539325,""y"":21.573033707865168,""width"":99.32584269662921,""height"":77.90262172284645,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-16T13:35:50.408909Z"
8650,"5","2025-01-16T13:37:09.086707Z",20390,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3242_a81ygl2tfvu8s_107x67_frame_143.png","[{""x"":37.640449438202246,""y"":31.960049937578027,""width"":0.22471910112359553,""keypointlabels"":[""25""],""original_width"":1280,""original_height"":720},{""x"":52.359550561797754,""y"":39.750312109862676,""width"":0.22471910112359553,""keypointlabels"":[""26""],""original_width"":1280,""original_height"":720},{""x"":76.85393258426966,""y"":52.734082397003746,""width"":0.22471910112359553,""keypointlabels"":[""27""],""original_width"":1280,""original_height"":720},{""x"":75.84269662921348,""y"":42.34706616729088,""width"":0.22471910112359553,""keypointlabels"":[""29""],""original_width"":1280,""original_height"":720},{""x"":54.719101123595514,""y"":47.14107365792759,""width"":0.22471910112359553,""keypointlabels"":[""24""],""original_width"":1280,""original_height"":720},{""x"":72.69662921348315,""y"":33.75780274656679,""width"":0.22471910112359553,""keypointlabels"":[""30""],""original_width"":1280,""original_height"":720},{""x"":52.02247191011236,""y"":21.77278401997503,""width"":0.22471910112359553,""keypointlabels"":[""32""],""original_width"":1280,""original_height"":720},{""x"":66.40449438202248,""y"":26.566791510611736,""width"":0.22471910112359553,""keypointlabels"":[""33""],""original_width"":1280,""original_height"":720},{""x"":81.91011235955055,""y"":31.760299625468164,""width"":0.22471910112359553,""keypointlabels"":[""34""],""original_width"":1280,""original_height"":720},{""x"":91.34831460674158,""y"":34.95630461922597,""width"":0.22471910112359553,""keypointlabels"":[""35""],""original_width"":1280,""original_height"":720}]",70.675,"[{""x"":0,""y"":21.17353308364544,""width"":99.66292134831457,""height"":78.10237203495628,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-16T13:37:09.086742Z"
8651,"5","2025-01-16T13:38:23.443266Z",20391,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3242_a81ygl2tfvu8s_107x67_frame_144.png","[{""x"":37.752808988764045,""y"":31.960049937578027,""width"":0.22471910112359553,""keypointlabels"":[""25""],""original_width"":1280,""original_height"":720},{""x"":52.69662921348315,""y"":39.750312109862676,""width"":0.22471910112359553,""keypointlabels"":[""26""],""original_width"":1280,""original_height"":720},{""x"":77.07865168539327,""y"":52.734082397003746,""width"":0.22471910112359553,""keypointlabels"":[""27""],""original_width"":1280,""original_height"":720},{""x"":76.17977528089888,""y"":42.34706616729088,""width"":0.22471910112359553,""keypointlabels"":[""29""],""original_width"":1280,""original_height"":720},{""x"":54.71910112359551,""y"":46.94132334581773,""width"":0.22471910112359553,""keypointlabels"":[""24""],""original_width"":1280,""original_height"":720},{""x"":73.03370786516854,""y"":33.75780274656679,""width"":0.22471910112359553,""keypointlabels"":[""30""],""original_width"":1280,""original_height"":720},{""x"":52.359550561797754,""y"":21.77278401997503,""width"":0.22471910112359553,""keypointlabels"":[""32""],""original_width"":1280,""original_height"":720},{""x"":66.85393258426966,""y"":26.566791510611736,""width"":0.22471910112359553,""keypointlabels"":[""33""],""original_width"":1280,""original_height"":720},{""x"":82.24719101123596,""y"":31.760299625468164,""width"":0.22471910112359553,""keypointlabels"":[""34""],""original_width"":1280,""original_height"":720},{""x"":91.68539325842696,""y"":34.756554307116104,""width"":0.22471910112359553,""keypointlabels"":[""35""],""original_width"":1280,""original_height"":720}]",65.411,"[{""x"":0.22471910112359553,""y"":21.573033707865168,""width"":99.43820224719097,""height"":77.90262172284646,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-16T13:38:23.443299Z"
8652,"5","2025-01-16T13:39:44.130770Z",20392,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3242_a81ygl2tfvu8s_107x67_frame_145.png","[{""x"":38.08988764044944,""y"":31.760299625468164,""width"":0.22471910112359553,""keypointlabels"":[""25""],""original_width"":1280,""original_height"":720},{""x"":52.92134831460674,""y"":39.35081148564294,""width"":0.22471910112359553,""keypointlabels"":[""26""],""original_width"":1280,""original_height"":720},{""x"":77.30337078651685,""y"":52.734082397003746,""width"":0.22471910112359553,""keypointlabels"":[""27""],""original_width"":1280,""original_height"":720},{""x"":76.51685393258427,""y"":42.34706616729088,""width"":0.22471910112359553,""keypointlabels"":[""29""],""original_width"":1280,""original_height"":720},{""x"":55.61797752808989,""y"":47.14107365792759,""width"":0.22471910112359553,""keypointlabels"":[""24""],""original_width"":1280,""original_height"":720},{""x"":73.37078651685394,""y"":33.55805243445693,""width"":0.22471910112359553,""keypointlabels"":[""30""],""original_width"":1280,""original_height"":720},{""x"":52.80898876404494,""y"":21.573033707865168,""width"":0.22471910112359553,""keypointlabels"":[""32""],""original_width"":1280,""original_height"":720},{""x"":67.30337078651687,""y"":26.367041198501873,""width"":0.22471910112359553,""keypointlabels"":[""33""],""original_width"":1280,""original_height"":720},{""x"":82.58426966292134,""y"":31.560549313358305,""width"":0.22471910112359553,""keypointlabels"":[""34""],""original_width"":1280,""original_height"":720},{""x"":92.24719101123596,""y"":34.55680399500624,""width"":0.22471910112359553,""keypointlabels"":[""35""],""original_width"":1280,""original_height"":720}]",71.375,"[{""x"":0.11235955056179776,""y"":20.77403245942572,""width"":99.10112359550564,""height"":77.90262172284642,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-16T13:39:44.130804Z"
8653,"5","2025-01-16T13:40:53.748184Z",20393,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3242_a81ygl2tfvu8s_107x67_frame_146.png","[{""x"":38.539325842696634,""y"":31.760299625468164,""width"":0.22471910112359553,""keypointlabels"":[""25""],""original_width"":1280,""original_height"":720},{""x"":53.70786516853933,""y"":39.550561797752806,""width"":0.22471910112359553,""keypointlabels"":[""26""],""original_width"":1280,""original_height"":720},{""x"":78.08988764044943,""y"":52.734082397003746,""width"":0.22471910112359553,""keypointlabels"":[""27""],""original_width"":1280,""original_height"":720},{""x"":76.96629213483146,""y"":42.14731585518102,""width"":0.22471910112359553,""keypointlabels"":[""29""],""original_width"":1280,""original_height"":720},{""x"":55.955056179775276,""y"":47.14107365792759,""width"":0.22471910112359553,""keypointlabels"":[""24""],""original_width"":1280,""original_height"":720},{""x"":73.82022471910112,""y"":33.55805243445693,""width"":0.22471910112359553,""keypointlabels"":[""30""],""original_width"":1280,""original_height"":720},{""x"":53.25842696629214,""y"":21.573033707865168,""width"":0.22471910112359553,""keypointlabels"":[""32""],""original_width"":1280,""original_height"":720},{""x"":67.75280898876404,""y"":26.566791510611736,""width"":0.22471910112359553,""keypointlabels"":[""33""],""original_width"":1280,""original_height"":720},{""x"":83.37078651685394,""y"":31.560549313358305,""width"":0.22471910112359553,""keypointlabels"":[""34""],""original_width"":1280,""original_height"":720},{""x"":92.80898876404494,""y"":34.756554307116104,""width"":0.22471910112359553,""keypointlabels"":[""35""],""original_width"":1280,""original_height"":720}]",64.09100000000001,"[{""x"":0,""y"":20.77403245942572,""width"":99.6629213483146,""height"":78.7016229712859,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-16T13:40:53.748220Z"
8654,"5","2025-01-16T13:42:03.761932Z",20394,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3242_a81ygl2tfvu8s_107x67_frame_147.png","[{""x"":39.10112359550561,""y"":31.760299625468164,""width"":0.22471910112359553,""keypointlabels"":[""25""],""original_width"":1280,""original_height"":720},{""x"":54.044943820224724,""y"":39.550561797752806,""width"":0.22471910112359553,""keypointlabels"":[""26""],""original_width"":1280,""original_height"":720},{""x"":78.76404494382022,""y"":52.734082397003746,""width"":0.22471910112359553,""keypointlabels"":[""27""],""original_width"":1280,""original_height"":720},{""x"":77.52808988764045,""y"":42.14731585518102,""width"":0.22471910112359553,""keypointlabels"":[""29""],""original_width"":1280,""original_height"":720},{""x"":56.29213483146067,""y"":47.14107365792759,""width"":0.22471910112359553,""keypointlabels"":[""24""],""original_width"":1280,""original_height"":720},{""x"":74.49438202247191,""y"":33.75780274656679,""width"":0.22471910112359553,""keypointlabels"":[""30""],""original_width"":1280,""original_height"":720},{""x"":53.82022471910113,""y"":21.77278401997503,""width"":0.22471910112359553,""keypointlabels"":[""32""],""original_width"":1280,""original_height"":720},{""x"":68.20224719101124,""y"":26.367041198501873,""width"":0.22471910112359553,""keypointlabels"":[""33""],""original_width"":1280,""original_height"":720},{""x"":83.93258426966293,""y"":31.36079900124844,""width"":0.22471910112359553,""keypointlabels"":[""34""],""original_width"":1280,""original_height"":720},{""x"":93.25842696629213,""y"":34.55680399500624,""width"":0.22471910112359553,""keypointlabels"":[""35""],""original_width"":1280,""original_height"":720}]",65.17399999999999,"[{""x"":0.22471910112359553,""y"":20.973782771535582,""width"":99.55056179775278,""height"":78.10237203495632,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-16T13:42:03.761973Z"
8655,"5","2025-01-16T13:43:33.498532Z",20395,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3242_a81ygl2tfvu8s_107x67_frame_148.png","[{""x"":39.662921348314605,""y"":31.560549313358305,""width"":0.22471910112359553,""keypointlabels"":[""25""],""original_width"":1280,""original_height"":720},{""x"":54.606741573033716,""y"":39.35081148564294,""width"":0.22471910112359553,""keypointlabels"":[""26""],""original_width"":1280,""original_height"":720},{""x"":79.43820224719101,""y"":52.734082397003746,""width"":0.22471910112359553,""keypointlabels"":[""27""],""original_width"":1280,""original_height"":720},{""x"":78.08988764044943,""y"":41.947565543071164,""width"":0.22471910112359553,""keypointlabels"":[""29""],""original_width"":1280,""original_height"":720},{""x"":74.9438202247191,""y"":33.55805243445693,""width"":0.22471910112359553,""keypointlabels"":[""30""],""original_width"":1280,""original_height"":720},{""x"":54.26966292134831,""y"":21.573033707865168,""width"":0.22471910112359553,""keypointlabels"":[""32""],""original_width"":1280,""original_height"":720},{""x"":68.87640449438203,""y"":26.367041198501873,""width"":0.22471910112359553,""keypointlabels"":[""33""],""original_width"":1280,""original_height"":720},{""x"":84.26966292134833,""y"":31.560549313358305,""width"":0.22471910112359553,""keypointlabels"":[""34""],""original_width"":1280,""original_height"":720},{""x"":93.93258426966294,""y"":34.95630461922597,""width"":0.22471910112359553,""keypointlabels"":[""35""],""original_width"":1280,""original_height"":720},{""x"":56.62921348314607,""y"":46.741573033707866,""width"":0.22471910112359553,""keypointlabels"":[""24""],""original_width"":1280,""original_height"":720}]",81.395,"[{""x"":0.337078651685393,""y"":20.774032459425733,""width"":99.21348314606742,""height"":78.70162297128589,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-16T13:43:33.498565Z"
8656,"5","2025-01-16T13:44:36.551209Z",20396,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3242_a81ygl2tfvu8s_107x67_frame_149.png","[{""x"":40.2247191011236,""y"":31.560549313358305,""width"":0.22471910112359553,""keypointlabels"":[""25""],""original_width"":1280,""original_height"":720},{""x"":55.168539325842694,""y"":39.15106117353309,""width"":0.22471910112359553,""keypointlabels"":[""26""],""original_width"":1280,""original_height"":720},{""x"":79.7752808988764,""y"":52.734082397003746,""width"":0.22471910112359553,""keypointlabels"":[""27""],""original_width"":1280,""original_height"":720},{""x"":78.76404494382022,""y"":42.14731585518102,""width"":0.22471910112359553,""keypointlabels"":[""29""],""original_width"":1280,""original_height"":720},{""x"":75.61797752808988,""y"":33.55805243445693,""width"":0.22471910112359553,""keypointlabels"":[""30""],""original_width"":1280,""original_height"":720},{""x"":54.831460674157306,""y"":21.373283395755305,""width"":0.22471910112359553,""keypointlabels"":[""32""],""original_width"":1280,""original_height"":720},{""x"":69.21348314606742,""y"":26.16729088639201,""width"":0.22471910112359553,""keypointlabels"":[""33""],""original_width"":1280,""original_height"":720},{""x"":84.9438202247191,""y"":31.36079900124844,""width"":0.22471910112359553,""keypointlabels"":[""34""],""original_width"":1280,""original_height"":720},{""x"":94.71910112359551,""y"":34.35705368289638,""width"":0.22471910112359553,""keypointlabels"":[""35""],""original_width"":1280,""original_height"":720},{""x"":57.30337078651685,""y"":46.94132334581773,""width"":0.22471910112359553,""keypointlabels"":[""24""],""original_width"":1280,""original_height"":720}]",69.539,"[{""x"":0.33707865168539325,""y"":20.77403245942572,""width"":99.32584269662917,""height"":78.90137328339574,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-16T13:44:53.501225Z"
8657,"5","2025-01-16T13:46:17.319024Z",20397,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3242_a81ygl2tfvu8s_107x67_frame_150.png","[{""x"":40.89887640449438,""y"":31.560549313358305,""width"":0.22471910112359553,""keypointlabels"":[""25""],""original_width"":1280,""original_height"":720},{""x"":55.842696629213485,""y"":39.15106117353309,""width"":0.22471910112359553,""keypointlabels"":[""26""],""original_width"":1280,""original_height"":720},{""x"":80.33707865168539,""y"":52.33458177278402,""width"":0.22471910112359553,""keypointlabels"":[""27""],""original_width"":1280,""original_height"":720},{""x"":79.32584269662921,""y"":42.14731585518102,""width"":0.22471910112359553,""keypointlabels"":[""29""],""original_width"":1280,""original_height"":720},{""x"":76.29213483146066,""y"":33.55805243445693,""width"":0.22471910112359553,""keypointlabels"":[""30""],""original_width"":1280,""original_height"":720},{""x"":55.5056179775281,""y"":21.373283395755305,""width"":0.22471910112359553,""keypointlabels"":[""32""],""original_width"":1280,""original_height"":720},{""x"":70.11235955056179,""y"":26.367041198501873,""width"":0.22471910112359553,""keypointlabels"":[""33""],""original_width"":1280,""original_height"":720},{""x"":85.73033707865169,""y"":31.36079900124844,""width"":0.22471910112359553,""keypointlabels"":[""34""],""original_width"":1280,""original_height"":720},{""x"":95.28089887640449,""y"":34.35705368289638,""width"":0.22471910112359553,""keypointlabels"":[""35""],""original_width"":1280,""original_height"":720},{""x"":58.31460674157304,""y"":46.94132334581773,""width"":0.22471910112359553,""keypointlabels"":[""24""],""original_width"":1280,""original_height"":720}]",79.178,"[{""x"":0,""y"":19.975031210986266,""width"":99.66292134831457,""height"":79.10112359550561,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-16T13:46:17.319056Z"
